New york,Night Hotel Broadway,"Upper West Side, New York","US$10,556",Standard Double Room - Non-Smoking,6.1,2022-04-26,2022-05-26,2,2
New york,BEST LOCATION 12 STREET 3rd AVE NYC,"East Village, New York","US$10,659",Two-Bedroom Apartment,0.0,2022-04-26,2022-05-26,2,2
New york,Redford Hotel,"Lower East Side, New York","US$11,016",Redford Queen,7.0,2022-04-26,2022-05-26,2,2
New york,Madison LES Hotel,"Lower East Side, New York","US$11,203",Standard Queen Room,7.7,2022-04-26,2022-05-26,2,2
New york,YOTEL New York Times Square,"Hell's Kitchen, New York","US$11,218",Premium Queen View,7.5,2022-04-26,2022-05-26,2,2
New york,"Hotel Shocard, New York","Manhattan, New York","US$11,505",Queen Room,7.8,2022-04-26,2022-05-26,2,2
New york,OYO Times Square,"Manhattan, New York","US$11,648",Standard Full,7.1,2022-04-26,2022-05-26,2,2
New york,"Nyma, The New York Manhattan Hotel","Manhattan, New York","US$11,680",Superior King Room,7.6,2022-04-26,2022-05-26,2,2
New york,Fairfield Inn by Marriott New York Manhattan/Financial District,"Wall Street - Financial District, New York","US$11,828",Queen Room,7.9,2022-04-26,2022-05-26,2,2
New york,Four Points by Sheraton New York Downtown,"Wall Street - Financial District, New York","US$11,866","Guest room, 1 Queen",7.5,2022-04-26,2022-05-26,2,2
New york,Orchard Street Hotel,"Lower East Side, New York","US$11,880",Orchard Full,7.4,2022-04-26,2022-05-26,2,2
New york,Row NYC at Times Square,"Manhattan, New York","US$12,096",Standard Room,7.1,2022-04-26,2022-05-26,2,2
New york,Four Points by Sheraton Midtown - Times Square,"Hell's Kitchen, New York","US$12,157",King Room,7.8,2022-04-26,2022-05-26,2,2
New york,Heritage Hotel New York City,"Flatiron District, New York","US$12,330",King Room - Non-Smoking,7.5,2022-04-26,2022-05-26,2,2
New york,Fairfield Inn &amp; Suites By Marriott New York Manhattan/Times Square,"Hell's Kitchen, New York","US$12,419",King Room,7.7,2022-04-26,2022-05-26,2,2
New york,Artel Hotel Times Square,"Hell's Kitchen, New York","US$12,448",Standard King Room Smoke Free,7.5,2022-04-26,2022-05-26,2,2
New york,Best Western Premier Herald Square,"Manhattan, New York","US$12,471",King Room - Non-Smoking,8.4,2022-04-26,2022-05-26,2,2
New york,Hotel Mimosa,"Chinatown, New York","US$12,583",Queen Room,8.8,2022-04-26,2022-05-26,2,2
New york,Hyatt Herald Square New York,"NoMad, New York","US$12,587",King Room - Disability Access/Shower,8.1,2022-04-26,2022-05-26,2,2
New york,The Washington,"Wall Street - Financial District, New York","US$12,720",Deluxe King ,8.0,2022-04-26,2022-05-26,2,2
New york,Casamia 36 Hotel,"Hudson Yards, New York","US$12,748",Double Room,0.0,2022-04-26,2022-05-26,2,2
New york,The Hotel at Fifth Avenue,"Manhattan, New York","US$12,752",Deluxe Queen Room,7.7,2022-04-26,2022-05-26,2,2
New york,Aloft Manhattan Downtown - Financial District,"Wall Street - Financial District, New York","US$12,792","Guest room, 1 Queen",7.8,2022-04-26,2022-05-26,2,2
New york,The Gatsby Hotel,"Lower East Side, New York","US$12,835",Gatsby Queen,7.0,2022-04-26,2022-05-26,2,2
New york,U Hotel Fifth Avenue,"Manhattan, New York","US$13,003",Double Room,8.1,2022-04-26,2022-05-26,2,2
New york,Courtyard New York Downtown Manhattan/Financial District,"Wall Street - Financial District, New York","US$13,018","Guest room, 1 King, City view",7.2,2022-04-26,2022-05-26,2,2
New york,Fairfield Inn &amp; Suites by Marriott New York Downtown Manhattan/World Trade Center Area,"Wall Street - Financial District, New York","US$13,072",King Guest Room,8.4,2022-04-26,2022-05-26,2,2
New york,TownePlace Suites by Marriott New York Manhattan/Chelsea,"Chelsea, New York","US$13,073",King Studio with Kitchenette,7.5,2022-04-26,2022-05-26,2,2
New york,Element Times Square West,"Hell's Kitchen, New York","US$13,103","Guest room, 1 King, City view",8.0,2022-04-26,2022-05-26,2,2
New york,Stewart Hotel,"Chelsea, New York","US$13,344",Executive Queen,7.0,2022-04-26,2022-05-26,2,2
New york,Residence Inn New York Downtown Manhattan/Financial District,"Wall Street - Financial District, New York","US$13,456","Studio, 1 King",7.4,2022-04-26,2022-05-26,2,2
New york,SpringHill Suites by Marriott New York Manhattan Chelsea,"Chelsea, New York","US$13,636",King Room,8.0,2022-04-26,2022-05-26,2,2
New york,SpringHill Suites by Marriott New York Manhattan/Times Square South,"Hell's Kitchen, New York","US$13,690",1 Queen Bed,8.1,2022-04-26,2022-05-26,2,2
