Montreal,Hotel Newstar Montréal,"Saint Leonard, Montréal","US$4,649",Standard Queen Room,6.8,2022-05-01,2022-06-01,2,2
Montreal,Sonder Saint Paul,"Old Montreal, Montréal","US$8,596",Deluxe Queen Room,7.6,2022-05-01,2022-06-01,2,2
Montreal,Hôtel Alt Montréal,"Downtown Montreal, Montréal","US$9,364",Queen Room,8.9,2022-05-01,2022-06-01,2,2
Montreal,LELUX Hotel,"Downtown Montreal, Montréal","US$7,782",Double Room with Two Double Beds,6.9,2022-05-01,2022-06-01,2,2
Montreal,Le Relais Lyonnais,"Downtown Montreal, Montréal","US$11,148",Deluxe Queen Room,9.2,2022-05-01,2022-06-01,2,2
Montreal,Hotel Auberge Manoir Ville Marie,"Hochelaga-Maisonneuve, Montréal","US$4,630",Superior Comfort Room,6.8,2022-05-01,2022-06-01,2,2
Montreal,Hotel Le Chablis Cadillac,Montréal,"US$8,483",Deluxe Suite,6.9,2022-05-01,2022-06-01,2,2
Montreal,Studio with wifi at Ville Marie Montreal,"Downtown Montreal, Montréal","US$3,300",One-Bedroom Studio,0.0,2022-05-01,2022-06-01,2,2
Montreal,Hôtel Le Cantlie Suites,"Downtown Montreal, Montréal","US$6,299",Executive Suite with 2 Double Beds,8.4,2022-05-01,2022-06-01,2,2
Montreal,Sonder Gare Saint Denis,"Downtown Montreal, Montréal","US$4,038",Queen Studio,8.7,2022-05-01,2022-06-01,2,2
Montreal,Hotel Place D'Armes,"Old Montreal, Montréal","US$18,180",One-Bedroom Suite,9.1,2022-05-01,2022-06-01,2,2
Montreal,Le Saint-Sulpice Hotel Montreal,"Old Montreal, Montréal","US$19,391",Signature Suite Two-Bedroom,9.2,2022-05-01,2022-06-01,2,2
Montreal,Studio with garden and wifi at Ville Marie Montreal,"Downtown Montreal, Montréal","US$3,300",One-Bedroom Studio,0.0,2022-05-01,2022-06-01,2,2
Montreal,Studio with enclosed garden and wifi at Montreal,"Downtown Montreal, Montréal","US$3,293",One-Bedroom Studio,0.0,2022-05-01,2022-06-01,2,2
Montreal,Hotel Faubourg Montreal Centre-Ville Downtown,"Downtown Montreal, Montréal","US$4,942",One-Bedroom Suite with One Queen Bed,7.6,2022-05-01,2022-06-01,2,2
Montreal,Studio with garden and wifi at Ville Marie Montreal,"Downtown Montreal, Montréal","US$3,293",One-Bedroom Studio,0.0,2022-05-01,2022-06-01,2,2
Montreal,Studio with garden and wifi at Ville Marie Montreal,"Downtown Montreal, Montréal","US$3,300",One-Bedroom Studio,0.0,2022-05-01,2022-06-01,2,2
Montreal,Auberge du Carre St-Louis,"Plateau Mont Royal, Montréal","US$8,318",Deluxe suite with queen bed and hot tub,7.9,2022-05-01,2022-06-01,2,2
Montreal,Montreal centre three bedroom apt 6min downtown 18min to airport,Montréal,"US$2,683",Three-Bedroom Apartment,7.2,2022-05-01,2022-06-01,2,2
Montreal,Studio with enclosed garden and wifi at Montreal,"Downtown Montreal, Montréal","US$3,300",One-Bedroom Studio,0.0,2022-05-01,2022-06-01,2,2
Montreal,The Bay Suites - Plateau Mont Royal,"Plateau Mont Royal, Montréal","US$13,660",Three-Bedroom Apartment,0.0,2022-05-01,2022-06-01,2,2
Montreal,Sonder at Penny Lane,"Old Montreal, Montréal","US$4,756",Standard Suite,8.4,2022-05-01,2022-06-01,2,2
Montreal,François-Denis Apartments,"Plateau Mont Royal, Montréal","US$3,100",Apartment with Balcony,9.3,2022-05-01,2022-06-01,2,2
Montreal,Apart Hotel Montreal by Les Terrasses Saint Urbain,"Downtown Montreal, Montréal","US$8,523",Petite Suite,9.1,2022-05-01,2022-06-01,2,2
Montreal,Sonder Le Guerin,"Plateau Mont Royal, Montréal","US$4,856",One-Bedroom Suite,8.6,2022-05-01,2022-06-01,2,2
Montreal,Griffintown Hôtel,"Downtown Montreal, Montréal","US$8,554",Deluxe Apartment,8.5,2022-05-01,2022-06-01,2,2
Montreal,Hôtel Saint-Laurent Montréal,"Downtown Montreal, Montréal","US$4,596",One-Bedroom Suite - Non-Smoking,8.1,2022-05-01,2022-06-01,2,2
Montreal,Sonder Le Victoria,"Old Montreal, Montréal","US$4,513",One-Bedroom Suite,8.2,2022-05-01,2022-06-01,2,2
Montreal,Parc Suites Hotel,"Plateau Mont Royal, Montréal","US$4,866",Deluxe King Suite,8.2,2022-05-01,2022-06-01,2,2
Montreal,in front of parc Baldwin Suite appartment,"Plateau Mont Royal, Montréal","US$1,610",One-Bedroom Apartment,6.0,2022-05-01,2022-06-01,2,2
Montreal,Apartment &amp; Studio Palais des Congres,"Downtown Montreal, Montréal","US$2,999",Apartment with Garden View,8.6,2022-05-01,2022-06-01,2,2
Montreal,fully renovated Room Apartment Suite,"Plateau Mont Royal, Montréal","US$1,739",One-Bedroom Apartment,5.4,2022-05-01,2022-06-01,2,2
Montreal,Shiny Spacious Condo with Perfect View in Crescent,"Downtown Montreal, Montréal","US$5,214",Deluxe Apartment,8.0,2022-05-01,2022-06-01,2,2
Montreal,Sweet Suites in Montreal,"Downtown Montreal, Montréal","US$5,632",Apartment with Balcony,0.0,2022-05-01,2022-06-01,2,2
Montreal,LeMilton Centrally Located 4 Enjoyable Experience,"Plateau Mont Royal, Montréal","US$5,130",One-Bedroom Apartment,7.5,2022-05-01,2022-06-01,2,2
Montreal,Golden Castle,"Downtown Montreal, Montréal","US$6,049",Apartment with Terrace,7.8,2022-05-01,2022-06-01,2,2
Montreal,Le Mille Neuf Furnished Apartments,"Downtown Montreal, Montréal","US$4,195",Two-Bedroom Apartment,9.3,2022-06-01,2022-07-01,2,2
Montreal,LHotel,"Old Montreal, Montréal","US$20,471",Superior King Room,8.6,2022-06-01,2022-07-01,2,2
Montreal,Parc Avenue Residences,"Plateau Mont Royal, Montréal","US$11,608",Apartment with Bunk Bed 201,7.6,2022-06-01,2022-07-01,2,2
Montreal,Hotel Nelligan,"Old Montreal, Montréal","US$26,228",Superior King Room,9.2,2022-06-01,2022-07-01,2,2
Montreal,HOTEL10,"Downtown Montreal, Montréal","US$22,384",Deluxe King Room,8.6,2022-06-01,2022-07-01,2,2
Montreal,Le Nouvel Hotel,"Downtown Montreal, Montréal","US$15,319",King Room,8.2,2022-06-01,2022-07-01,2,2
Montreal,Urban Liv MTL,"Plateau Mont Royal, Montréal","US$19,281",Two-Bedroom Apartment,0.0,2022-06-01,2022-07-01,2,2
Montreal,Plateau Liv MTL,"Plateau Mont Royal, Montréal","US$33,125",Apartment with Balcony,0.0,2022-06-01,2022-07-01,2,2
Montreal,Faubourg Papineau,"Downtown Montreal, Montréal","US$5,053",Studio,0.0,2022-06-01,2022-07-01,2,2
Montreal,Parc Avenue Lofts,"Plateau Mont Royal, Montréal","US$13,825",Apartment P1-202,7.0,2022-06-01,2022-07-01,2,2
Montreal,Best Western Plus Montreal Downtown- Hotel Europa,"Downtown Montreal, Montréal","US$12,195",Small Standard Queen Room,7.7,2022-06-01,2022-07-01,2,2
Montreal,Sonder Saint Paul,"Old Montreal, Montréal","US$19,323",Deluxe Queen Room,7.6,2022-06-01,2022-07-01,2,2
Montreal,Monthly Stay Montreal Queen and double bed Fast WIFI Parking Airport Park Baby Friendly,"Lachine, Montréal","US$1,798",Two-Bedroom Apartment,0.0,2022-06-01,2022-07-01,2,2
Montreal,Hotel Newstar Montréal,"Saint Leonard, Montréal","US$6,729",Superior Queen Room with Kitchenette,6.8,2022-06-01,2022-07-01,2,2
Montreal,The Bay Suites - Plateau Mont Royal,"Plateau Mont Royal, Montréal","US$30,200",Two-Bedroom Apartment,0.0,2022-06-01,2022-07-01,2,2
Montreal,Lofts du Parc LaHaie,"Plateau Mont Royal, Montréal","US$7,608",Studio,8.8,2022-06-01,2022-07-01,2,2
Montreal,Sonder Gare Saint Denis,"Downtown Montreal, Montréal","US$7,768",Queen Studio,8.7,2022-06-01,2022-07-01,2,2
Montreal,Sonder Le Victoria,"Old Montreal, Montréal","US$8,990",Deluxe Studio,8.2,2022-06-01,2022-07-01,2,2
Montreal,Gite du Survenant Montreal,"Hochelaga-Maisonneuve, Montréal","US$7,392",Deluxe Double Room,8.8,2022-06-01,2022-07-01,2,2
Montreal,Chic Liv MTL,"Plateau Mont Royal, Montréal","US$27,835",Superior Apartment,0.0,2022-06-01,2022-07-01,2,2
Montreal,Apartments near Montreal’s Metro Frontenac,Montréal,"US$11,178",5-Bedroom Apartment,8.4,2022-06-01,2022-07-01,2,2
Montreal,Boutique Notre Dame,"Old Montreal, Montréal","US$22,830",Loft,7.8,2022-06-01,2022-07-01,2,2
Montreal,LaCité Furnished apartments,"Plateau Mont Royal, Montréal","US$2,503",One-Bedroom Apartment,8.3,2022-06-01,2022-07-01,2,2
Montreal,Les appartements Loft Jacques-Cartier,"Plateau Mont Royal, Montréal","US$5,837",One-Bedroom Apartment with Balcony 4044,9.6,2022-06-01,2022-07-01,2,2
Montreal,Sonder at Penny Lane,"Old Montreal, Montréal","US$9,062",Standard Suite,8.4,2022-06-01,2022-07-01,2,2
Montreal,Sonder at The Richmond,"Downtown Montreal, Montréal","US$8,631",One-Bedroom Suite,8.4,2022-06-01,2022-07-01,2,2
